"","X","Time","PopBio","LogPopBio","Time_units","PopBio_units","ID","Species","Medium","Temp","Citation","ID_no_Rep","ID_no","Rep","Grouping","Time_series","No_datapoints","ID_no_Rep_dup"
"1195",1018,431.871452789858,0.249551608068599,-1.38808953921391,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_15_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","158_1",158,1,65,21,23,"158_1"
"1196",1017,455.900346428835,0.243912925972336,-1.41094397814801,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_15_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","158_1",158,1,65,22,23,"158_1"
"1197",1016,479.924326183632,0.240933883688362,-1.42323272467207,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_15_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","158_1",158,1,65,23,23,"158_1"
"1198",1425,0.546050427207245,0.0159574468085104,-4.13782967416185,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,1,16,"159_1"
"1199",1424,1.64914558552522,0.0132978723404253,-4.32015123095581,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,2,16,"159_1"
"1200",1423,3.0256324342436,0.0186170212765955,-3.98367899433459,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,3,16,"159_1"
"1201",1422,3.85093818059977,0.0239361702127656,-3.73236456605369,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,4,16,"159_1"
"1202",1421,4.94890266376278,0.0398936170212765,-3.22153894228769,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,5,16,"159_1"
"1203",1420,6.04540123973866,0.0611702127659579,-2.79409492746074,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,6,16,"159_1"
"1204",1419,6.8626444965656,0.0957446808510638,-2.34607020493378,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,7,16,"159_1"
"1205",1418,7.6784218462054,0.135638297872341,-1.99776351066556,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,8,16,"159_1"
"1206",1417,8.76612497905846,0.188829787234043,-1.66690926634858,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,9,16,"159_1"
"1207",1416,9.84649857597588,0.268617021276596,-1.31446862654863,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,10,16,"159_1"
"1208",1415,23.7865429720221,0.686170212765957,-0.376629558468278,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,11,16,"159_1"
"1209",1414,47.762920924778,0.686170212765957,-0.376629558468278,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,12,16,"159_1"
"1210",1413,71.762753392528,0.601063829787234,-0.509054144117609,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,13,16,"159_1"
"1211",1412,95.7677165354331,0.497340425531914,-0.69848052653531,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,14,16,"159_1"
"1212",1411,119.780009214274,0.367021276595745,-1.00233545823269,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,15,16,"159_1"
"1213",1410,144.039307254146,0.340425531914894,-1.07755887947028,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_25_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","159_1",159,1,66,16,16,"159_1"
"1214",1778,0.003002680965146,0.0107238605898132,-4.53528405852384,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,1,17,"160_1"
"1215",1777,1.12375335120644,0.0134048257372665,-4.31214050720963,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,2,17,"160_1"
"1216",1776,1.965254691689,0.0187667560321723,-3.97566827058846,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,3,17,"160_1"
"1217",1775,2.52750670241287,0.0268096514745313,-3.61899332664975,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,4,17,"160_1"
"1218",1774,4.21576407506701,0.056300268096515,-2.87705598192039,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,5,17,"160_1"
"1219",1773,5.07678284182305,0.131367292225201,-2.02975812153319,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,6,17,"160_1"
"1220",1772,5.9535656836461,0.262734584450402,-1.33661094097324,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,7,17,"160_1"
"1221",1771,7.11635388739946,0.415549597855228,-0.878153302724569,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,8,17,"160_1"
"1222",1770,7.99388739946379,0.549597855227882,-0.598568440505407,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,9,17,"160_1"
"1223",1769,9.14166219839141,0.648793565683646,-0.432640693487129,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,10,17,"160_1"
"1224",1768,9.98316353887399,0.654155495978552,-0.424410194350614,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,11,17,"160_1"
"1225",1767,24.2714209115281,0.683646112600536,-0.38031487448539,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,12,17,"160_1"
"1226",1766,48.013619302949,0.477211796246649,-0.73979486935173,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,13,17,"160_1"
"1227",1765,72.3360857908847,0.343163538873995,-1.0695481557242,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,14,17,"160_1"
"1228",1764,96.1218230563002,0.292225201072386,-1.23023053741467,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,15,17,"160_1"
"1229",1763,120.198820375335,0.281501340482574,-1.26761806948629,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,16,17,"160_1"
"1230",1762,144.278069705094,0.278820375335121,-1.27718752050244,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_35_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",35,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","160_1",160,1,68,17,17,"160_1"
"1231",465,24.0614632442815,0.00869565217391299,-4.74493212836326,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_5_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",5,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","161_1",161,1,69,1,28,"161_1"
"1232",464,48.1508643268727,0.0121739130434781,-4.40845989174205,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_5_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",5,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","161_1",161,1,69,2,28,"161_1"
"1233",463,72.2297887200978,0.0208695652173914,-3.86946339100935,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_5_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",5,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","161_1",161,1,69,3,28,"161_1"
"1234",462,96.256329666492,0.0556521739130433,-2.88863413799763,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_5_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",5,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","161_1",161,1,69,4,28,"161_1"
"1235",461,118.966299982539,0.14608695652174,-1.92355324195403,"Hours","OD_595","Pantoea.agglomerans..RDA.R._TSB_5_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","TSB",5,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","161_1",161,1,69,5,28,"161_1"
